"asi","county","state","X","Y","year","index"
27.3125,"Sublette","Wyoming",-109.106,42.543,2008,8689
11,"Sublette","Wyoming",-109.39,42.812,2008,8690
17.8125,"Sublette","Wyoming",-109.895,42.805,2008,8692
13.0625,"Sublette","Wyoming",-110.105,42.47,2008,8694
23.0625,"Sublette","Wyoming",-109.677,43.092,2008,8695
20.1875,"Sublette","Wyoming",-109.645,42.786,2008,8696
16.125,"Sublette","Wyoming",-109.797,42.615,2008,8698
7.5,"Sublette","Wyoming",-110.049,42.411,2008,8699
33.5,"LincolnW","Wyoming",-110.725,41.883,2008,8701
30.375,"LincolnW","Wyoming",-110.742,42.225,2008,8705
30.3125,"LincolnW","Wyoming",-110.603,43.056,2008,8706
10.625,"LincolnW","Wyoming",-110.878,41.826,2008,8708
13.8125,"LincolnW","Wyoming",-110.59,41.792,2008,8709
20.375,"LincolnW","Wyoming",-111.024,41.766,2008,8710
27.625,"LincolnW","Wyoming",-110.91,42.158,2008,8711
30.1875,"LincolnW","Wyoming",-110.699,43.168,2008,8714
26.9375,"LincolnW","Wyoming",-110.793,42.596,2008,8715
5.5,"LincolnW","Wyoming",-110.099,41.85,2008,8716
34.3125,"LincolnW","Wyoming",-110.633,43.115,2008,8718
17.1875,"LincolnW","Wyoming",-110.336,41.982,2008,8720
30.5625,"LincolnW","Wyoming",-110.872,42.972,2008,8723
13.0625,"LincolnW","Wyoming",-111.037,43.299,2008,8724
20.3125,"LincolnW","Wyoming",-110.954,41.847,2008,8725
12.625,"LincolnW","Wyoming",-110.695,41.697,2008,8726
12.9375,"LincolnW","Wyoming",-110.61,41.701,2008,8727
26.375,"LincolnW","Wyoming",-110.748,43.214,2008,8728
19.625,"LincolnW","Wyoming",-111.04,42.162,2008,8729
11.125,"LincolnW","Wyoming",-110.768,41.761,2008,8731
30.9375,"LincolnW","Wyoming",-110.779,42.424,2008,8733
32.5625,"LincolnW","Wyoming",-110.638,42.523,2008,8734
18.3125,"LincolnW","Wyoming",-110.668,41.604,2008,8735
16.625,"LincolnW","Wyoming",-110.673,43.023,2008,8736
10.5,"LincolnW","Wyoming",-110.579,41.623,2008,8737
5.125,"LincolnW","Wyoming",-110.486,41.634,2008,8738
4.0625,"LincolnW","Wyoming",-110.159,41.608,2008,8740
8.25,"LincolnW","Wyoming",-110.213,42.075,2008,8741
6.9375,"LincolnW","Wyoming",-110.217,42.059,2008,8742
35.625,"LincolnW","Wyoming",-110.966,42.151,2008,8743
7.125,"LincolnW","Wyoming",-110.084,41.672,2008,8744
37.6875,"LincolnW","Wyoming",-110.632,42.992,2008,8745
24,"LincolnW","Wyoming",-110.719,41.655,2008,8748
26.9375,"LincolnW","Wyoming",-110.788,43.217,2008,8750
10.75,"LincolnW","Wyoming",-110.704,42.224,2008,8751
21.0625,"LincolnW","Wyoming",-110.794,42.945,2008,8756
18.0625,"LincolnW","Wyoming",-110.556,41.907,2008,8757
23,"LincolnW","Wyoming",-110.305,41.763,2008,8759
12.0625,"LincolnW","Wyoming",-110.367,41.741,2008,8761
11.0625,"LincolnW","Wyoming",-110.134,42.035,2008,8762
22.0625,"LincolnW","Wyoming",-111.011,42.437,2008,8764
35.5625,"LincolnW","Wyoming",-110.751,42.199,2008,8766
8.5,"LincolnW","Wyoming",-110.077,41.703,2008,8767
22.5625,"LincolnW","Wyoming",-110.626,42.57,2008,8771
35.25,"LincolnW","Wyoming",-110.903,42.176,2008,8772
29.625,"LincolnW","Wyoming",-110.893,42.283,2008,8774
18.9375,"LincolnW","Wyoming",-110.998,41.739,2008,8775
33.9375,"LincolnW","Wyoming",-111.032,41.981,2008,8777
9.9375,"LincolnW","Wyoming",-110.121,41.953,2008,8778
14.75,"LincolnW","Wyoming",-110.305,42.103,2008,8780
16.125,"LincolnW","Wyoming",-110.793,41.868,2008,8781
5.125,"LincolnW","Wyoming",-110.197,41.598,2008,8782
27.75,"LincolnW","Wyoming",-110.514,42.181,2008,8784
14.8125,"LincolnW","Wyoming",-110.645,41.601,2008,8785
36.5,"LincolnW","Wyoming",-110.883,42.506,2008,8787
37.9375,"LincolnW","Wyoming",-110.904,42.808,2008,8788
27.875,"LincolnW","Wyoming",-110.869,42.061,2008,8789
35.75,"LincolnW","Wyoming",-110.919,41.581,2008,8791
22.3125,"LincolnW","Wyoming",-110.763,41.69,2008,8797
26.1875,"LincolnW","Wyoming",-110.911,41.932,2008,8798
41.1875,"LincolnW","Wyoming",-110.867,42.374,2008,8799
37.75,"LincolnW","Wyoming",-110.593,43.1,2008,8800
15.375,"LincolnW","Wyoming",-110.534,41.869,2008,8802
38.1875,"LincolnW","Wyoming",-110.753,43.031,2008,8803
16.9375,"LincolnW","Wyoming",-110.764,41.665,2008,8805
35.75,"LincolnW","Wyoming",-110.87,41.626,2008,8806
33.625,"LincolnW","Wyoming",-110.651,42.415,2008,8808
34.6875,"LincolnW","Wyoming",-110.852,41.918,2008,8809
18.8125,"LincolnW","Wyoming",-110.344,41.921,2008,8810
11.5,"LincolnW","Wyoming",-110.771,41.742,2008,8812
21.875,"LincolnW","Wyoming",-110.799,41.873,2008,8814
22.625,"LincolnW","Wyoming",-110.421,42.013,2008,8815
9.9375,"LincolnW","Wyoming",-110.499,42.113,2008,8818
31.8125,"LincolnW","Wyoming",-110.843,41.65,2008,8819
30.625,"LincolnW","Wyoming",-110.8,41.8,2008,8821
14.0625,"LincolnW","Wyoming",-110.07,42.189,2008,8822
15.125,"LincolnW","Wyoming",-110.476,42.173,2008,8824
42.9375,"Caribou","Idaho",-111.754,42.83,2008,8825
43.0625,"Caribou","Idaho",-111.444,42.729,2008,8827
34.6875,"Caribou","Idaho",-111.712,42.863,2008,8840
38.8125,"Caribou","Idaho",-111.138,42.85,2008,8841
30.5625,"Caribou","Idaho",-112.003,42.868,2008,8843
28.9375,"Caribou","Idaho",-112.018,42.827,2008,8845
28.3125,"Caribou","Idaho",-111.271,42.797,2008,8849
29.75,"Caribou","Idaho",-111.815,42.788,2008,8850
47.6875,"Caribou","Idaho",-112.074,42.749,2008,8851
41.3125,"Caribou","Idaho",-111.15,42.685,2008,8852
30.5,"Caribou","Idaho",-111.199,42.544,2008,8855
49.125,"Caribou","Idaho",-111.678,42.53,2008,8860
31.9375,"Caribou","Idaho",-111.637,43.013,2008,8861
42.3125,"Caribou","Idaho",-111.27,42.858,2008,8862
32.8125,"Caribou","Idaho",-111.692,42.598,2008,8863
37.6875,"Caribou","Idaho",-111.373,42.979,2008,8865
38.375,"Caribou","Idaho",-111.362,42.773,2008,8866
39.125,"Caribou","Idaho",-111.213,42.963,2008,8867
29.5625,"Caribou","Idaho",-111.447,42.697,2008,8869
34.1875,"Caribou","Idaho",-111.549,42.724,2008,8872
39.1875,"Caribou","Idaho",-111.39,42.672,2008,8873
42.6875,"Caribou","Idaho",-111.364,43.003,2008,8876
41.75,"Caribou","Idaho",-111.356,42.616,2008,8882
27.5,"Caribou","Idaho",-111.814,43.015,2008,8883
28.375,"Caribou","Idaho",-111.966,42.913,2008,8884
43.4375,"Caribou","Idaho",-112.037,42.792,2008,8890
22.4375,"Sioux","Nebraska",-104.051,42.518,2008,8891
25.6875,"Sioux","Nebraska",-104.011,42.918,2008,8892
24.6875,"Sioux","Nebraska",-104.029,42.853,2008,8893
29.8125,"Sioux","Nebraska",-103.999,42.86,2008,8894
17.75,"Sioux","Nebraska",-104.007,42.661,2008,8895
31.125,"Sioux","Nebraska",-104.05,42.851,2008,8896
13.5,"Goshen","Wyoming",-104.628,42.066,2008,8897
25.6875,"Goshen","Wyoming",-104.439,41.767,2008,8898
25.625,"Goshen","Wyoming",-104.171,42.429,2008,8899
14.5,"Goshen","Wyoming",-104.382,42.523,2008,8900
23.3125,"Goshen","Wyoming",-104.552,42.531,2008,8901
23.1875,"Goshen","Wyoming",-104.52,41.61,2008,8902
25.5,"Goshen","Wyoming",-104.556,42.149,2008,8904
22.6875,"Goshen","Wyoming",-104.218,42.487,2008,8905
23,"Goshen","Wyoming",-104.529,41.956,2008,8906
17.125,"Goshen","Wyoming",-104.407,42.328,2008,8907
30.6875,"Goshen","Wyoming",-104.217,42.488,2008,8908
29.4375,"Goshen","Wyoming",-104.409,41.919,2008,8909
18.625,"Goshen","Wyoming",-104.346,42.214,2008,8910
22.5625,"Goshen","Wyoming",-104.344,42.025,2008,8911
21.5,"Goshen","Wyoming",-104.252,42.417,2008,8912
21.875,"Goshen","Wyoming",-104.522,41.867,2008,8913
27,"Goshen","Wyoming",-104.571,41.643,2008,8914
25.375,"Goshen","Wyoming",-104.403,42.377,2008,8915
25.375,"Goshen","Wyoming",-104.638,41.767,2008,8916
17.625,"Goshen","Wyoming",-104.64,42.459,2008,8917
6.625,"Goshen","Wyoming",-104.43,42.541,2008,8919
31,"Goshen","Wyoming",-104.366,41.918,2008,8920
13.25,"Goshen","Wyoming",-104.23,42.193,2008,8922
23.1875,"Goshen","Wyoming",-104.341,42.308,2008,8923
24.625,"Goshen","Wyoming",-104.585,41.841,2008,8924
25,"Goshen","Wyoming",-104.273,42.302,2008,8925
27.1875,"Goshen","Wyoming",-104.513,42.521,2008,8926
15.1875,"Goshen","Wyoming",-104.456,42.517,2008,8928
10.9375,"Goshen","Wyoming",-104.506,42.285,2008,8929
18.125,"Goshen","Wyoming",-104.547,42.071,2008,8930
12,"Goshen","Wyoming",-104.371,41.714,2008,8931
17.3125,"Goshen","Wyoming",-104.427,42.353,2008,8932
20.5,"Goshen","Wyoming",-104.228,42.505,2008,8933
20.125,"Goshen","Wyoming",-104.379,42.532,2008,8934
24.4375,"Platte","Wyoming",-104.992,42.335,2008,8935
23.6875,"Platte","Wyoming",-105.034,42.592,2008,8936
29.8125,"Platte","Wyoming",-105.097,42.265,2008,8937
12.9375,"Platte","Wyoming",-105.051,42.599,2008,8938
22.75,"Platte","Wyoming",-104.913,42.454,2008,8939
23,"Platte","Wyoming",-105.226,42.081,2008,8940
21,"Platte","Wyoming",-104.92,42.274,2008,8941
20,"Platte","Wyoming",-105.253,42.594,2008,8942
25.75,"Platte","Wyoming",-104.912,42.486,2008,8943
18.75,"Platte","Wyoming",-105.047,42.256,2008,8944
22.8125,"Platte","Wyoming",-105.248,42.013,2008,8946
27.375,"Platte","Wyoming",-105.152,42.341,2008,8947
17.125,"Platte","Wyoming",-104.793,42.38,2008,8948
24.0625,"Platte","Wyoming",-104.982,41.708,2008,8949
19.6875,"Platte","Wyoming",-105.183,42.602,2008,8952
12.4375,"Platte","Wyoming",-104.752,42.403,2008,8953
27,"Platte","Wyoming",-104.764,42.279,2008,8954
21.5625,"Platte","Wyoming",-104.733,42.126,2008,8955
26.625,"Platte","Wyoming",-105.108,42.034,2008,8956
21.4375,"Platte","Wyoming",-105.137,42.084,2008,8957
26.75,"Platte","Wyoming",-104.732,41.724,2008,8958
25.3125,"Platte","Wyoming",-104.937,41.697,2008,8959
22.625,"Platte","Wyoming",-104.868,42.253,2008,8960
24.125,"Platte","Wyoming",-105.178,42.526,2008,8961
24.5,"Platte","Wyoming",-104.859,42.415,2008,8962
25.9375,"Platte","Wyoming",-105.164,42.449,2008,8963
23.9375,"Platte","Wyoming",-104.897,41.804,2008,8964
26.6875,"Platte","Wyoming",-104.824,42.566,2008,8966
25.9375,"Platte","Wyoming",-105.013,41.866,2008,8967
23.1875,"Platte","Wyoming",-104.75,41.671,2008,8968
10.5,"Platte","Wyoming",-105.035,42.359,2008,8969
16.9375,"Platte","Wyoming",-105.189,41.786,2008,8970
30.875,"Platte","Wyoming",-105.246,42.263,2008,8972
23.9375,"Platte","Wyoming",-104.773,42.058,2008,8974
25.375,"Platte","Wyoming",-104.857,42.563,2008,8975
10.625,"Platte","Wyoming",-104.711,42.142,2008,8976
26.6875,"Platte","Wyoming",-104.896,41.759,2008,8977
20.5625,"Platte","Wyoming",-104.765,42.571,2008,8978
21.8125,"Platte","Wyoming",-104.995,42.199,2008,8979
21.4375,"Platte","Wyoming",-104.877,42.376,2008,8980
15.6875,"Platte","Wyoming",-104.802,41.883,2008,8982
23.0625,"Platte","Wyoming",-105.271,41.84,2008,8983
21.8125,"Platte","Wyoming",-105.027,42.39,2008,8984
16.9375,"Platte","Wyoming",-104.907,42.285,2008,8985
13.4375,"Platte","Wyoming",-104.954,42.179,2008,8986
24.3125,"Platte","Wyoming",-105.166,41.95,2008,8987
20.5625,"Platte","Wyoming",-104.934,41.754,2008,8988
29.625,"Platte","Wyoming",-105.238,42.075,2008,8989
29.25,"Platte","Wyoming",-104.778,42.219,2008,8990
21.9375,"Platte","Wyoming",-104.761,42.597,2008,8992
18.25,"Platte","Wyoming",-105.069,42.489,2008,8993
14.5,"Platte","Wyoming",-104.658,42.219,2008,8994
32.5625,"Platte","Wyoming",-105.111,41.8,2008,8995
26.5,"Platte","Wyoming",-104.717,42.066,2008,8996
16.3125,"Platte","Wyoming",-104.865,42.074,2008,8997
17.5,"Platte","Wyoming",-105.174,41.804,2008,9000
18.0625,"Platte","Wyoming",-104.714,41.947,2008,9001
25.9375,"Platte","Wyoming",-104.664,41.993,2008,9002
13.5625,"Platte","Wyoming",-104.962,42.23,2008,9003
22.4375,"Platte","Wyoming",-105.24,41.996,2008,9004
27,"Platte","Wyoming",-105.14,42.386,2008,9005
20.3125,"Platte","Wyoming",-105.146,42.153,2008,9006
18.8125,"Platte","Wyoming",-104.928,41.743,2008,9007
20.5625,"Platte","Wyoming",-105.212,42.582,2008,9011
26.9375,"Platte","Wyoming",-105.099,41.66,2008,9012
25.1875,"Platte","Wyoming",-104.976,41.837,2008,9013
33.375,"Platte","Wyoming",-105.081,41.713,2008,9014
37.25,"Bear Lake","Idaho",-111.223,42.189,2008,9020
33.8125,"Bear Lake","Idaho",-111.136,42.352,2008,9021
31.125,"Bear Lake","Idaho",-111.226,42.058,2008,9023
17.8125,"Bear Lake","Idaho",-111.489,42.475,2008,9027
19.4375,"Bear Lake","Idaho",-111.128,42.075,2008,9028
8.75,"Bear Lake","Idaho",-111.181,42.009,2008,9032
30.25,"Bear Lake","Idaho",-111.246,42.157,2008,9033
25,"Bear Lake","Idaho",-111.178,42.071,2008,9034
39.0625,"Bear Lake","Idaho",-111.575,42.547,2008,9039
30.4375,"Bear Lake","Idaho",-111.172,42.311,2008,9040
14.625,"Bear Lake","Idaho",-111.121,42.205,2008,9041
32.5,"Bear Lake","Idaho",-111.173,42.382,2008,9045
25.9375,"Bear Lake","Idaho",-111.501,42.384,2008,9046
34.625,"Bear Lake","Idaho",-111.391,42.325,2008,9047
11.6875,"Bear Lake","Idaho",-111.152,42.104,2008,9050
16.8125,"CarbonW","Wyoming",-107.279,41.497,2008,9051
6.5625,"CarbonW","Wyoming",-107.208,41.932,2008,9052
13.375,"CarbonW","Wyoming",-107.429,41.478,2008,9053
7.375,"CarbonW","Wyoming",-107.212,42.009,2008,9054
28.125,"CarbonW","Wyoming",-106.661,41.163,2008,9055
14.125,"CarbonW","Wyoming",-107.208,41.863,2008,9056
18.4375,"CarbonW","Wyoming",-107.535,41.418,2008,9057
1.1875,"CarbonW","Wyoming",-107.759,41.184,2008,9058
37.1875,"CarbonW","Wyoming",-106.254,41.407,2008,9059
8.25,"CarbonW","Wyoming",-107.205,41.618,2008,9060
14.3125,"CarbonW","Wyoming",-107.378,42.17,2008,9061
27.125,"CarbonW","Wyoming",-106.792,41.135,2008,9062
12.6875,"CarbonW","Wyoming",-107.439,42.214,2008,9063
11.875,"CarbonW","Wyoming",-107.077,41.551,2008,9065
16.4375,"CarbonW","Wyoming",-107.43,42.372,2008,9066
16.875,"CarbonW","Wyoming",-107.4,42.326,2008,9069
15.25,"CarbonW","Wyoming",-106.808,41.808,2008,9070
2.9375,"CarbonW","Wyoming",-107.788,41.506,2008,9071
23.0625,"CarbonW","Wyoming",-106.757,41.199,2008,9072
21.75,"CarbonW","Wyoming",-106.088,41.539,2008,9073
16.5,"CarbonW","Wyoming",-107.474,42.431,2008,9075
11.375,"CarbonW","Wyoming",-107.108,41.89,2008,9076
15.875,"CarbonW","Wyoming",-106.782,41.724,2008,9078
13.25,"CarbonW","Wyoming",-107.008,42.053,2008,9079
10.3125,"CarbonW","Wyoming",-106.266,41.968,2008,9080
20.6875,"CarbonW","Wyoming",-106.649,41.466,2008,9082
32.125,"CarbonW","Wyoming",-106.641,42.156,2008,9083
21.8125,"CarbonW","Wyoming",-107.46,41.441,2008,9084
17.75,"CarbonW","Wyoming",-106.773,41.369,2008,9088
38.4375,"CarbonW","Wyoming",-107.424,41.359,2008,9089
5.1875,"CarbonW","Wyoming",-107.717,41.095,2008,9091
20.625,"CarbonW","Wyoming",-106.676,41.512,2008,9092
20.875,"CarbonW","Wyoming",-106.488,41.048,2008,9093
11.8125,"CarbonW","Wyoming",-106.358,41.617,2008,9094
29.5,"CarbonW","Wyoming",-106.614,41.387,2008,9095
8.5,"CarbonW","Wyoming",-106.351,42.106,2008,9096
18.5,"CarbonW","Wyoming",-106.881,41.558,2008,9097
18.8125,"CarbonW","Wyoming",-106.125,41.885,2008,9098
6.5,"CarbonW","Wyoming",-107.838,41.443,2008,9099
14.8125,"CarbonW","Wyoming",-106.654,41.665,2008,9100
7.875,"CarbonW","Wyoming",-107.414,42.09,2008,9101
20.3125,"CarbonW","Wyoming",-106.752,42.416,2008,9102
10.1875,"CarbonW","Wyoming",-106.406,42.393,2008,9104
9,"CarbonW","Wyoming",-106.649,41.925,2008,9105
6,"CarbonW","Wyoming",-107.756,41.457,2008,9107
29.75,"CarbonW","Wyoming",-107.422,41.136,2008,9108
9.8125,"CarbonW","Wyoming",-106.692,41.972,2008,9109
18.6875,"CarbonW","Wyoming",-106.42,42.121,2008,9110
11.125,"CarbonW","Wyoming",-107.832,41.09,2008,9111
13.375,"CarbonW","Wyoming",-106.47,42.41,2008,9113
30.625,"CarbonW","Wyoming",-106.093,41.475,2008,9114
27.625,"CarbonW","Wyoming",-107.571,41.556,2008,9115
17.1875,"CarbonW","Wyoming",-106.578,41.805,2008,9116
11.9375,"CarbonW","Wyoming",-106.938,41.563,2008,9117
9.625,"CarbonW","Wyoming",-106.154,42.101,2008,9118
13.0625,"CarbonW","Wyoming",-106.171,41.823,2008,9119
5.5625,"CarbonW","Wyoming",-107.837,41.285,2008,9120
15.5,"CarbonW","Wyoming",-106.095,42.238,2008,9121
13.9375,"CarbonW","Wyoming",-106.932,41.633,2008,9122
18,"CarbonW","Wyoming",-106.417,42.05,2008,9123
28.5,"CarbonW","Wyoming",-107.389,41.388,2008,9124
15.5,"CarbonW","Wyoming",-107.217,41.94,2008,9125
9.4375,"CarbonW","Wyoming",-107.451,42.166,2008,9127
12.25,"CarbonW","Wyoming",-107.131,41.981,2008,9128
28.6875,"CarbonW","Wyoming",-106.695,42.216,2008,9129
14.25,"CarbonW","Wyoming",-106.759,42.06,2008,9130
32.6875,"CarbonW","Wyoming",-107.003,42.177,2008,9132
4.125,"CarbonW","Wyoming",-107.781,41.48,2008,9134
27,"CarbonW","Wyoming",-107.473,41.365,2008,9136
14.5,"CarbonW","Wyoming",-106.749,42.1,2008,9137
6,"CarbonW","Wyoming",-106.473,42.004,2008,9138
13.125,"CarbonW","Wyoming",-107.338,41.627,2008,9139
9.1875,"CarbonW","Wyoming",-106.697,42.078,2008,9140
27.4375,"CarbonW","Wyoming",-107.534,41.322,2008,9141
12.5625,"CarbonW","Wyoming",-107.697,41.497,2008,9142
14.75,"CarbonW","Wyoming",-106.815,41.844,2008,9143
34,"CarbonW","Wyoming",-107.335,41.187,2008,9144
20.6875,"CarbonW","Wyoming",-107.615,41.606,2008,9145
5,"CarbonW","Wyoming",-107.762,41.121,2008,9147
8.125,"CarbonW","Wyoming",-106.719,41.238,2008,9148
16.25,"CarbonW","Wyoming",-107.177,41.784,2008,9149
17.8125,"CarbonW","Wyoming",-107.415,41.719,2008,9150
15.0625,"CarbonW","Wyoming",-107.076,42.38,2008,9151
18.875,"CarbonW","Wyoming",-106.422,41.028,2008,9152
14.6875,"CarbonW","Wyoming",-107.326,41.73,2008,9153
28.0625,"CarbonW","Wyoming",-106.636,42.184,2008,9154
15.3125,"CarbonW","Wyoming",-106.135,42.253,2008,9155
9.3125,"CarbonW","Wyoming",-106.739,41.939,2008,9157
25.875,"CarbonW","Wyoming",-106.167,41.853,2008,9158
16.4375,"CarbonW","Wyoming",-106.364,42.347,2008,9159
20.625,"CarbonW","Wyoming",-106.399,41.859,2008,9160
26,"CarbonW","Wyoming",-107.1,42.183,2008,9161
26.3125,"CarbonW","Wyoming",-107.069,42.153,2008,9162
42.5,"CarbonW","Wyoming",-107.178,41.033,2008,9163
13.8125,"CarbonW","Wyoming",-107.18,42.089,2008,9164
9.1875,"CarbonW","Wyoming",-106.833,41.769,2008,9165
18.5,"CarbonW","Wyoming",-107.04,41.416,2008,9166
4.5,"CarbonW","Wyoming",-107.822,41.486,2008,9167
9.25,"CarbonW","Wyoming",-107.095,41.412,2008,9168
6,"CarbonW","Wyoming",-106.892,42.208,2008,9169
19.0625,"CarbonW","Wyoming",-106.735,42.156,2008,9170
27.1875,"CarbonW","Wyoming",-107.398,41.613,2008,9171
17.25,"CarbonW","Wyoming",-106.694,41.661,2008,9172
22.3125,"CarbonW","Wyoming",-107.103,42.125,2008,9173
16.125,"CarbonW","Wyoming",-107.498,41.412,2008,9175
31.875,"CarbonW","Wyoming",-106.768,42.346,2008,9176
33.25,"CarbonW","Wyoming",-106.936,42.188,2008,9177
28.625,"CarbonW","Wyoming",-106.646,42.121,2008,9178
21.875,"CarbonW","Wyoming",-107.547,41.193,2008,9179
9.4375,"CarbonW","Wyoming",-106.478,41.701,2008,9180
30.9375,"CarbonW","Wyoming",-106.516,42.383,2008,9181
10.4375,"CarbonW","Wyoming",-106.943,41.829,2008,9183
17.25,"CarbonW","Wyoming",-106.224,42.414,2008,9184
18.3125,"CarbonW","Wyoming",-107.044,42.056,2008,9185
15.3125,"CarbonW","Wyoming",-107.412,41.666,2008,9186
17.5625,"CarbonW","Wyoming",-106.653,41.21,2008,9187
24.375,"CarbonW","Wyoming",-107.46,41.541,2008,9188
22.0625,"CarbonW","Wyoming",-107.137,41.424,2008,9190
21.875,"CarbonW","Wyoming",-106.557,41.865,2008,9191
12.625,"CarbonW","Wyoming",-106.82,42.1,2008,9192
30.6875,"CarbonW","Wyoming",-106.621,41.691,2008,9195
5,"CarbonW","Wyoming",-107.721,41.17,2008,9196
12.4375,"CarbonW","Wyoming",-107.421,42.412,2008,9198
13.5,"CarbonW","Wyoming",-106.898,41.641,2008,9199
2.8125,"CarbonW","Wyoming",-107.691,41.536,2008,9200
13.4375,"CarbonW","Wyoming",-106.814,42.276,2008,9201
12,"CarbonW","Wyoming",-107.499,41.762,2008,9202
42.375,"CarbonW","Wyoming",-106.714,41.436,2008,9204
16.25,"CarbonW","Wyoming",-107.261,42.043,2008,9205
6.0625,"CarbonW","Wyoming",-107.498,42.157,2008,9206
16.9375,"CarbonW","Wyoming",-106.101,41.51,2008,9207
24.1875,"CarbonW","Wyoming",-106.97,42.37,2008,9209
33.5625,"CarbonW","Wyoming",-107.336,41.366,2008,9210
9.25,"CarbonW","Wyoming",-106.228,42.163,2008,9211
24.75,"CarbonW","Wyoming",-106.55,42.239,2008,9212
38,"CarbonW","Wyoming",-107.309,41.242,2008,9213
7.4375,"CarbonW","Wyoming",-107.23,41.994,2008,9214
9.5,"CarbonW","Wyoming",-107.428,41.807,2008,9215
7.875,"CarbonW","Wyoming",-107.916,41.173,2008,9216
9,"CarbonW","Wyoming",-107.424,41.936,2008,9217
30.125,"CarbonW","Wyoming",-107.516,41.326,2008,9218
12.5,"CarbonW","Wyoming",-107.313,42.124,2008,9219
32.0625,"CarbonW","Wyoming",-106.527,42.18,2008,9221
16.0625,"CarbonW","Wyoming",-107.723,41.455,2008,9222
13.5,"CarbonW","Wyoming",-107.646,41.461,2008,9223
26.4375,"CarbonW","Wyoming",-107.847,41.601,2008,9224
18.5,"CarbonW","Wyoming",-106.259,42.366,2008,9225
31.9375,"CarbonW","Wyoming",-106.53,42.091,2008,9226
37.125,"CarbonW","Wyoming",-107.33,41.097,2008,9227
20.25,"CarbonW","Wyoming",-106.915,42.081,2008,9228
9.25,"CarbonW","Wyoming",-107.156,41.536,2008,9229
16.1875,"CarbonW","Wyoming",-107.137,42.082,2008,9231
15.5,"CarbonW","Wyoming",-107.277,42.369,2008,9233
22.1875,"CarbonW","Wyoming",-106.767,41.713,2008,9234
16.375,"CarbonW","Wyoming",-107.094,42.162,2008,9235
23.5,"CarbonW","Wyoming",-106.26,41.602,2008,9237
39.75,"CarbonW","Wyoming",-107.253,41.06,2008,9238
25.3125,"CarbonW","Wyoming",-107.535,41.604,2008,9240
33.5,"CarbonW","Wyoming",-106.399,41.157,2008,9241
22.4375,"CarbonW","Wyoming",-106.324,41.796,2008,9242
21.0625,"CarbonW","Wyoming",-107.573,41.28,2008,9243
10.625,"CarbonW","Wyoming",-107.707,41.526,2008,9244
30.3125,"CarbonW","Wyoming",-106.478,41.093,2008,9246
13.25,"CarbonW","Wyoming",-107.4,41.865,2008,9247
11.0625,"CarbonW","Wyoming",-106.15,42.173,2008,9248
17.0625,"CarbonW","Wyoming",-106.421,42.276,2008,9249
14.4375,"CarbonW","Wyoming",-107.058,41.891,2008,9250
22,"CarbonW","Wyoming",-106.386,41.744,2008,9251
29.9375,"CarbonW","Wyoming",-106.717,41.298,2008,9252
23.5,"CarbonW","Wyoming",-107.208,41.391,2008,9253
22.0625,"CarbonW","Wyoming",-107.359,41.305,2008,9254
12.4375,"CarbonW","Wyoming",-106.663,41.873,2008,9255
12.25,"CarbonW","Wyoming",-106.163,42,2008,9256
31.3125,"CarbonW","Wyoming",-107.435,41.287,2008,9257
43,"CarbonW","Wyoming",-106.627,41.359,2008,9258
22.625,"CarbonW","Wyoming",-107.604,41.518,2008,9259
46.3125,"CarbonW","Wyoming",-106.51,41.541,2008,9260
12.375,"CarbonW","Wyoming",-106.218,41.701,2008,9262
6.5625,"CarbonW","Wyoming",-107.917,41.103,2008,9263
10.375,"CarbonW","Wyoming",-107.021,42.048,2008,9264
43.3125,"CarbonW","Wyoming",-106.154,41.903,2008,9265
29,"CarbonW","Wyoming",-106.47,42.135,2008,9267
20,"CarbonW","Wyoming",-106.371,41.801,2008,9268
25.8125,"CarbonW","Wyoming",-107.464,41.665,2008,9269
11.875,"CarbonW","Wyoming",-106.286,41.958,2008,9270
9.8125,"CarbonW","Wyoming",-107.026,41.67,2008,9271
7.375,"CarbonW","Wyoming",-107.238,42.105,2008,9272
6.5625,"CarbonW","Wyoming",-107.134,41.691,2008,9273
12.875,"CarbonW","Wyoming",-107.031,42.356,2008,9274
7.9375,"CarbonW","Wyoming",-107.285,41.596,2008,9275
14.4375,"CarbonW","Wyoming",-106.975,41.663,2008,9276
19.125,"CarbonW","Wyoming",-107.184,42.128,2008,9278
11.4375,"CarbonW","Wyoming",-106.456,42.408,2008,9280
15.875,"CarbonW","Wyoming",-106.924,41.447,2008,9281
12.6875,"CarbonW","Wyoming",-107.228,42.093,2008,9282
18.25,"CarbonW","Wyoming",-107.401,42.253,2008,9283
5.25,"CarbonW","Wyoming",-106.137,41.994,2008,9284
15.4375,"CarbonW","Wyoming",-106.204,42.293,2008,9286
32.125,"CarbonW","Wyoming",-106.643,41.662,2008,9287
14.8125,"CarbonW","Wyoming",-107.494,41.737,2008,9288
30.5625,"CarbonW","Wyoming",-106.636,42.299,2008,9289
20.25,"CarbonW","Wyoming",-107.021,42.162,2008,9291
14.75,"CarbonW","Wyoming",-106.729,41.994,2008,9293
22.4375,"CarbonW","Wyoming",-106.795,42.309,2008,9294
10.4375,"CarbonW","Wyoming",-106.669,42.019,2008,9296
15.0625,"CarbonW","Wyoming",-106.982,42.4,2008,9297
